node,type,pca_x,pca_y
Kiki Prabowo,applicant,0.13833070448252627,-0.003864976197773497
Kiki Sihombing,applicant,0.04595666032688106,0.5154256421885663
Kiki Gunawan,applicant,0.07889486770860632,0.5236701418600435
Kiki Lestari,applicant,0.1984539007147702,0.09768356418934174
Kiki Lestari,applicant,0.1984539007147702,0.09768356418934174
Kiki Nugroho,applicant,0.18178479052997543,-0.16061399254100583
Kiki Nugroho,applicant,0.18178479052997543,-0.16061399254100583
Kiki Siregar,applicant,0.1828544008874089,-0.10458970112354045
Kiki Siregar,applicant,0.1828544008874089,-0.10458970112354045
Kiki Siregar,applicant,0.1828544008874089,-0.10458970112354045
Kiki Yulianto,applicant,0.19225133424137575,0.5738318232355873
Kiki Yulianto,applicant,0.19225133424137575,0.5738318232355873
Kiki Kusuma,applicant,0.19379944378661074,0.008338274914304201
Kiki Kusuma,applicant,0.19379944378661074,0.008338274914304201
Kiki Hidayat,applicant,0.151777264644812,-0.2941703235942383
Kiki Hidayat,applicant,0.151777264644812,-0.2941703235942383
Kiki Purnama,applicant,0.2172642999146317,0.20040055766216347
Kiki Purnama,applicant,0.2172642999146317,0.20040055766216347
Kiki aditya,applicant,0.12367740554549456,-0.2711226297227815
Kiki Prasetyo,applicant,0.04102094859148819,-0.4740860461603744
Kiki Sutrisno,applicant,0.17680993970926417,0.03950068636312205
Kiki Wulandari,applicant,0.1574115106896461,-0.2700978087075713
Kiki Haryanto,applicant,0.1785487602168413,0.44391185607417794
Kiki Haryanto,applicant,0.1785487602168413,0.44391185607417794
Kiki Larasati,applicant,-0.02124523808449319,-0.38841181590326646
Kiki Prabuwono,applicant,0.0671908533501634,-0.5393706054918139
Kiki Kurniawan,applicant,0.13257030393055313,0.2749291106399087
Kiki Sukmawati,applicant,0.1682147781013862,0.40512985572965987
Kiki Wicaksono,applicant,0.2062728532099598,-0.1757242386947811
Kiki Wicaksono,applicant,0.2062728532099598,-0.1757242386947811
Kiki Sutanto,applicant,0.09230980342299366,-0.10804195755396462
Lia Santoso,applicant,0.10883956282679275,-0.21985482916316723
Lia Wibowo,applicant,0.03215034110828152,-0.21101141938815232
Lia Utami,applicant,0.08675138651211467,0.17311481391108813
Lia Saputra,applicant,0.1347999244970346,-0.12436071886746546
Lia Wijaya,applicant,0.09291782287337569,0.443299955753036
Lia Halim,applicant,0.06566555305526178,-0.5068586551066716
Lia Ramadhan,applicant,0.06678723605434345,-0.13777285785133853
Lia Hernawan,applicant,0.12537230224801943,0.38907607453397836
Lia Fauzi,applicant,0.11320374248875065,-0.03016252220335744
Lia Permata,applicant,0.07217356134295028,-0.17125203151554963
Lia Suryanto,applicant,0.13060798112383043,-0.5966067706194147
Lia Prabowo,applicant,0.22276013801854233,0.12582941008816778
Lia Prabowo,applicant,0.22276013801854233,0.12582941008816778
Lia Sihombing,applicant,0.10989861257181222,0.1262492152212749
Lia Gunawan,applicant,0.06064159147704795,0.47718979501210285
Lia Lestari,applicant,0.19338763769139,-0.10863042018847704
Lia Lestari,applicant,0.19338763769139,-0.10863042018847704
Lia Nugroho,applicant,0.21244021096049448,-0.22267473138260202
Lia Nugroho,applicant,0.21244021096049448,-0.22267473138260202
Lia Siregar,applicant,0.18884928680368918,-0.18944963780770913
Lia Siregar,applicant,0.18884928680368918,-0.18944963780770913
Lia Siregar,applicant,0.18884928680368918,-0.18944963780770913
Lia Yulianto,applicant,0.20726570410787348,-0.2718328384877845
Lia Yulianto,applicant,0.20726570410787348,-0.2718328384877845
Lia Kusuma,applicant,0.1094090124414081,0.13867866062345857
Lia Kusuma,applicant,0.1094090124414081,0.13867866062345857
Lia Hidayat,applicant,0.2264800974931237,0.0428191559105019
Lia Hidayat,applicant,0.2264800974931237,0.0428191559105019
Lia Purnama,applicant,0.257152202644625,-0.06770393337125798
Lia Purnama,applicant,0.257152202644625,-0.06770393337125798
Lia aditya,applicant,0.039751359211695814,0.8106933946324418
Lia Prasetyo,applicant,0.08130749461673636,-0.26771225149842953
Lia Sutrisno,applicant,0.03372925316952291,0.5015195821499605
Lia Wulandari,applicant,0.1517415768092094,-0.1068751992838162
Lia Haryanto,applicant,0.15524595516652606,-0.31669932713418936
Lia Haryanto,applicant,0.15524595516652606,-0.31669932713418936
Lia Larasati,applicant,0.08085896884827037,-0.2132491235811071
Lia Prabuwono,applicant,0.10039580400711479,0.08979932583593507
Lia Kurniawan,applicant,0.06129843617777242,0.09834010114950391
Lia Sukmawati,applicant,0.08582914938616915,0.36797253824097137
Lia Wicaksono,applicant,0.16878832856769177,0.020545682706009313
Lia Wicaksono,applicant,0.16878832856769177,0.020545682706009313
Lia Sutanto,applicant,0.06039233045572456,-0.16325929247230953
Mira Santoso,applicant,0.02310552561159318,0.6602741655915461
Mira Wibowo,applicant,0.05175978313613494,-0.1786738900831637
Mira Utami,applicant,0.08429768273099325,0.26115290407624675
Mira Saputra,applicant,-0.016171967767733997,-0.5487440626938569
Mira Wijaya,applicant,0.12690751748370988,-0.2426877055887362
Mira Halim,applicant,0.027821681345993277,-0.5761782117981398
Mira Ramadhan,applicant,0.03784910564776023,-0.2385306168119436
Mira Hernawan,applicant,0.03728302341765466,-0.15705755630979523
Mira Fauzi,applicant,0.034722108188142364,0.795391393827332
Mira Permata,applicant,0.06597937837585877,0.5037496287838916
Mira Suryanto,applicant,0.017689621045305692,0.1976732507766838
Mira Prabowo,applicant,0.15179485423056838,0.360330921490343
Mira Prabowo,applicant,0.15179485423056838,0.360330921490343
Mira Sihombing,applicant,0.055577408726153354,0.33036916921938164
Mira Gunawan,applicant,0.0639054932814821,0.4781155471823777
Mira Lestari,applicant,0.14925162524003832,0.6436356000896475
Mira Lestari,applicant,0.14925162524003832,0.6436356000896475
Mira Nugroho,applicant,0.16600790616123673,0.3734639451455278
Mira Nugroho,applicant,0.16600790616123673,0.3734639451455278
Mira Siregar,applicant,0.21021026888902306,-0.2769270767365163
Mira Siregar,applicant,0.21021026888902306,-0.2769270767365163
Mira Siregar,applicant,0.21021026888902306,-0.2769270767365163
Mira Yulianto,applicant,0.2253003901863776,0.001679573856445642
Mira Yulianto,applicant,0.2253003901863776,0.001679573856445642
Mira Kusuma,applicant,0.18915923705912663,-0.371407934290753
Mira Kusuma,applicant,0.18915923705912663,-0.371407934290753
Mira Hidayat,applicant,0.18614505267752224,-0.37117367552539554
Mira Hidayat,applicant,0.18614505267752224,-0.37117367552539554
Mira Purnama,applicant,0.1734836520419618,-0.17593089487094749
Mira Purnama,applicant,0.1734836520419618,-0.17593089487094749
Mira aditya,applicant,0.09178247384169969,0.8986392825062082
Mira Prasetyo,applicant,0.08149622585227911,0.2908710479999478
Mira Sutrisno,applicant,0.0905936001220814,-0.4534891154695511
Mira Wulandari,applicant,0.1344093403010761,-0.23450637562428117
Mira Haryanto,applicant,0.19722997122477726,-0.057594240143653316
Mira Haryanto,applicant,0.19722997122477726,-0.057594240143653316
Mira Larasati,applicant,0.09620422930662509,-0.502818378599454
Mira Prabuwono,applicant,0.061109446360634645,0.3823001697416584
Mira Kurniawan,applicant,0.06474033175983218,0.011122400742720749
Mira Sukmawati,applicant,0.058727889499864294,-0.28425133936933017
Mira Wicaksono,applicant,0.2034764424089328,-0.34828622306100654
Mira Wicaksono,applicant,0.2034764424089328,-0.34828622306100654
Mira Sutanto,applicant,0.09024490583864853,0.21935133078764307
Nina Santoso,applicant,0.13362731669598493,-0.40004718116299576
Nina Wibowo,applicant,0.004962098806614801,0.42995498146033495
Nina Utami,applicant,0.1460143350492652,-0.33457102850754566
Nina Saputra,applicant,0.12376951490517774,0.16931475053648626
Nina Wijaya,applicant,0.14208745052108562,0.43935191211516267
Nina Halim,applicant,0.08078217415976308,-0.4973491606177372
Nina Ramadhan,applicant,0.11542561769490556,0.4011905456311661
Nina Hernawan,applicant,0.08527195102051555,0.8961813690514652
Nina Fauzi,applicant,0.059986686591156246,-0.11846271825915689
Nina Permata,applicant,0.15196567357663282,0.6205935791254585
Nina Suryanto,applicant,-0.02766308827134001,-0.4072510659828132
Nina Prabowo,applicant,0.13841481526978439,-0.3511352420453621
Nina Prabowo,applicant,0.13841481526978439,-0.3511352420453621
Nina Sihombing,applicant,0.05922301676879327,0.3723906708917806
Nina Gunawan,applicant,0.0762339566766419,-0.05448200295974674
Nina Lestari,applicant,0.1274727631257393,-0.324624522945293
Nina Lestari,applicant,0.1274727631257393,-0.324624522945293
Nina Nugroho,applicant,0.13050708386491017,-0.271366714475901
Nina Nugroho,applicant,0.13050708386491017,-0.271366714475901
Nina Siregar,applicant,0.18300008459296901,-0.4395737106559427
Nina Siregar,applicant,0.18300008459296901,-0.4395737106559427
Nina Siregar,applicant,0.18300008459296901,-0.4395737106559427
Nina Yulianto,applicant,0.24320836160928472,0.06497409596673447
Nina Yulianto,applicant,0.24320836160928472,0.06497409596673447
Nina Kusuma,applicant,0.13318024566281583,-0.45899164230049466
Nina Kusuma,applicant,0.13318024566281583,-0.45899164230049466
Nina Hidayat,applicant,0.20199920290675188,0.35112798201457823
Nina Hidayat,applicant,0.20199920290675188,0.35112798201457823
Nina Purnama,applicant,0.20868774233387133,-0.045957065660504184
Nina Purnama,applicant,0.20868774233387133,-0.045957065660504184
Nina aditya,applicant,0.07962959467466346,0.586020218758293
Nina Prasetyo,applicant,0.0652087510105619,0.08577410200727699
Nina Sutrisno,applicant,0.07798699545696808,0.1468350002760424
Nina Wulandari,applicant,0.023662579391918626,-0.38005936031960247
Nina Haryanto,applicant,0.19280007279669809,-0.10086669978219737
Nina Haryanto,applicant,0.19280007279669809,-0.10086669978219737
Nina Larasati,applicant,0.08931236142655807,0.6449561414678583
Nina Prabuwono,applicant,0.09659714942136277,-0.4160952434218781
Nina Kurniawan,applicant,0.08718432281263644,0.4041443906562635
Nina Sukmawati,applicant,0.04086366671029873,0.3084260231909403
Nina Wicaksono,applicant,0.17142165102554097,0.2782883109898166
Nina Wicaksono,applicant,0.17142165102554097,0.2782883109898166
Nina Sutanto,applicant,0.0641564374041278,0.33239993931137785
Oka Santoso,applicant,0.1370060231605742,-0.36826150746769004
Oka Wibowo,applicant,0.09529431337460992,0.024503812517824044
Oka Utami,applicant,0.0608807215887901,0.012183698150046563
Oka Saputra,applicant,0.08203274874604827,-0.5762424738402958
Oka Wijaya,applicant,0.11591512795264669,0.14081226203052083
Oka Halim,applicant,0.016754929023973242,-0.683572725723589
Oka Ramadhan,applicant,0.13681521477340253,-0.24912083804688084
Oka Hernawan,applicant,-0.010762179451919596,0.875787744403719
Oka Fauzi,applicant,-0.010319673984245825,-0.4623710712306583
Oka Permata,applicant,0.04231437565806473,-0.24202712504451712
Oka Suryanto,applicant,0.09357427855579625,0.18019832162737764
Oka Prabowo,applicant,0.14052732037631066,-0.0832283802464139
Oka Prabowo,applicant,0.14052732037631066,-0.0832283802464139
Oka Sihombing,applicant,0.043450433773308705,0.3600065451039136
Oka Gunawan,applicant,0.11851065512242376,-0.27305595258748383
Oka Lestari,applicant,0.17552424169867809,0.0014686120819024408
Oka Lestari,applicant,0.17552424169867809,0.0014686120819024408
Oka Nugroho,applicant,0.20888279532508425,0.22264992582810572
Oka Nugroho,applicant,0.20888279532508425,0.22264992582810572
Oka Siregar,applicant,0.23882471864950794,0.30670119597135226
Oka Siregar,applicant,0.23882471864950794,0.30670119597135226
Oka Siregar,applicant,0.23882471864950794,0.30670119597135226
Oka Yulianto,applicant,0.19841671810854045,-0.17476183503066528
Oka Yulianto,applicant,0.19841671810854045,-0.17476183503066528
Oka Kusuma,applicant,0.18541200597028018,-0.10119219447415524
Oka Kusuma,applicant,0.18541200597028018,-0.10119219447415524
Oka Hidayat,applicant,0.15068883665921917,0.33212458589870464
Oka Hidayat,applicant,0.15068883665921917,0.33212458589870464
Oka Purnama,applicant,0.2009483115000812,0.10264055661524558
Oka Purnama,applicant,0.2009483115000812,0.10264055661524558
Oka aditya,applicant,0.13050797174620588,0.4405622947351396
Oka Prasetyo,applicant,0.03415719324577593,-0.4735377008565045
Oka Sutrisno,applicant,0.03548343214531924,0.003131315920638097
Oka Wulandari,applicant,0.07840638115038268,-0.20967085881231534
Oka Haryanto,applicant,0.15357849623042552,0.14634476952179348
Oka Haryanto,applicant,0.15357849623042552,0.14634476952179348
Oka Larasati,applicant,0.14270064178630715,-0.4200160980989209
Oka Prabuwono,applicant,0.05456518241574182,0.23426649813410882
Oka Kurniawan,applicant,0.03191321929768387,-0.4443650996641272
Oka Sukmawati,applicant,0.0625310827701413,-0.6052080846167144
Oka Wicaksono,applicant,0.18372258259395258,0.19929195444628028
Oka Wicaksono,applicant,0.18372258259395258,0.19929195444628028
Oka Sutanto,applicant,0.11534666084603973,-0.0950910145664237
Putri Santoso,applicant,0.15355727483337145,0.47039420938730775
Putri Wibowo,applicant,0.17342294181192297,0.3000411194945693
Putri Utami,applicant,0.07333072067207713,-0.08059211494630143
Putri Saputra,applicant,0.08494381733724943,-0.24219354114124358
Putri Wijaya,applicant,0.11713621956487996,0.22958505099852822
Putri Halim,applicant,0.1149044597982184,-0.07604674658660315
Putri Ramadhan,applicant,0.05410526460767173,0.5339000269965918
Putri Hernawan,applicant,0.13595110501255747,-0.0009504832314446172
Putri Fauzi,applicant,0.09374372316886603,0.02088583108098442
Putri Permata,applicant,0.045425639105761806,-0.1383321332288629
Putri Suryanto,applicant,0.0484648753894914,-0.4351599745128798
Putri Prabowo,applicant,0.15480716680643436,0.21737045469297345
Putri Prabowo,applicant,0.15480716680643436,0.21737045469297345
Putri Sihombing,applicant,0.03304615030273983,-0.36673756259657564
Putri Gunawan,applicant,0.0545391089875108,0.1796319956250178
Putri Lestari,applicant,0.1352907512733038,0.0349671126276938
Putri Lestari,applicant,0.1352907512733038,0.0349671126276938
Putri Nugroho,applicant,0.2548061470814543,-0.16145557680990863
Putri Nugroho,applicant,0.2548061470814543,-0.16145557680990863
Putri Siregar,applicant,0.2157607595895331,-0.3261781549673249
Putri Siregar,applicant,0.2157607595895331,-0.3261781549673249
Putri Siregar,applicant,0.2157607595895331,-0.3261781549673249
Putri Yulianto,applicant,0.17160067616075458,0.25791667620062075
Putri Yulianto,applicant,0.17160067616075458,0.25791667620062075
Putri Kusuma,applicant,0.20556774981039738,-0.15569918932104887
Putri Kusuma,applicant,0.20556774981039738,-0.15569918932104887
Putri Hidayat,applicant,0.1617009774690018,0.12613035210910511
Putri Hidayat,applicant,0.1617009774690018,0.12613035210910511
Putri Purnama,applicant,0.18534279355422645,-0.08126455882108848
Putri Purnama,applicant,0.18534279355422645,-0.08126455882108848
Putri aditya,applicant,0.12032864889314965,0.27125239584605554
Putri Prasetyo,applicant,0.126315821419961,0.7584934352378818
Putri Sutrisno,applicant,0.07289672406438286,0.009334237041270262
Putri Wulandari,applicant,0.06312946596353697,0.4153078558869293
Putri Haryanto,applicant,0.1610032650838702,0.30073761571113516
Putri Haryanto,applicant,0.1610032650838702,0.30073761571113516
Putri Larasati,applicant,0.15495614839105953,-0.286395571461494
Putri Prabuwono,applicant,0.043154685943428306,0.5904210602580146
Putri Kurniawan,applicant,0.05177501880797997,0.17370779537925501
Putri Sukmawati,applicant,0.06809355333333056,0.4368965215360357
Putri Wicaksono,applicant,0.2813928113581131,-0.5155687528273377
Putri Wicaksono,applicant,0.2813928113581131,-0.5155687528273377
Putri Sutanto,applicant,0.14843763318309655,0.19428560715672033
Qori Santoso,applicant,0.04808096151241692,0.45632066884999906
Qori Wibowo,applicant,0.019014464362444694,-0.07287484579816084
Qori Utami,applicant,0.07384851058910435,-0.48909982924751794
Qori Saputra,applicant,0.09291043915132668,0.38035557821743576
Qori Wijaya,applicant,0.15334376209655343,0.7609041455402913
Qori Halim,applicant,0.07186905942776212,0.19490684790102253
Qori Ramadhan,applicant,0.11089376358344227,-0.28576923027198026
Qori Hernawan,applicant,0.043507089281235256,-0.010209117341591826
Qori Fauzi,applicant,0.08791757144487822,0.06867733333264775
Qori Permata,applicant,0.044009670964453185,0.7015965335413609
Qori Suryanto,applicant,0.05008913628644518,-0.4476107525312648
Qori Prabowo,applicant,0.14962102153841228,0.17981727178463752
Qori Prabowo,applicant,0.14962102153841228,0.17981727178463752
Qori Sihombing,applicant,0.09070805612648247,-0.6185586143683429
Qori Gunawan,applicant,0.06300536300115767,0.2100453256196661
Qori Lestari,applicant,0.19642335703568115,0.0626648462113408
Qori Lestari,applicant,0.19642335703568115,0.0626648462113408
Qori Nugroho,applicant,0.16540844701565183,0.06553270050916331
Qori Nugroho,applicant,0.16540844701565183,0.06553270050916331
Qori Siregar,applicant,0.221456652316258,-0.21196953482486391
Qori Siregar,applicant,0.221456652316258,-0.21196953482486391
Qori Siregar,applicant,0.221456652316258,-0.21196953482486391
Qori Yulianto,applicant,0.19351692152522004,0.1500251089608327
Qori Yulianto,applicant,0.19351692152522004,0.1500251089608327
Qori Kusuma,applicant,0.1980696524048886,0.12963173061653055
Qori Kusuma,applicant,0.1980696524048886,0.12963173061653055
Qori Hidayat,applicant,0.15835015651389794,0.29656907313523295
Qori Hidayat,applicant,0.15835015651389794,0.29656907313523295
Qori Purnama,applicant,0.1479199254594754,0.2858488299965948
Qori Purnama,applicant,0.1479199254594754,0.2858488299965948
Qori aditya,applicant,0.07510109834083267,0.029841476209454296
Qori Prasetyo,applicant,0.11929082123741919,-0.10291126056417604
Qori Sutrisno,applicant,0.040772173721384974,-0.2979279148598304
Qori Wulandari,applicant,0.10267158193838244,-0.25391852845920476
Qori Haryanto,applicant,0.20437877599650145,-0.03656567503428639
Qori Haryanto,applicant,0.20437877599650145,-0.03656567503428639
Qori Larasati,applicant,0.07317210121180584,-0.3762424427994978
Qori Prabuwono,applicant,0.016633252561161327,0.49788993859297176
Qori Kurniawan,applicant,0.07092688457222784,-0.3445377617112186
Qori Sukmawati,applicant,0.12703195954687285,-0.46738577770547274
Qori Wicaksono,applicant,0.14329004445537763,0.14339959202801994
Qori Wicaksono,applicant,0.14329004445537763,0.14339959202801994
Qori Sutanto,applicant,0.05014299069744699,-0.36348004087033686
Rudi Santoso,applicant,0.022460034724395728,-0.3922275704326394
Rudi Wibowo,applicant,0.07633558348775071,-0.6304767280286235
Rudi Utami,applicant,0.038378130500519525,-0.28901995174666584
Rudi Saputra,applicant,0.025682621679258055,0.5329268261215893
Rudi Wijaya,applicant,0.02678364433593572,-0.6109851110392525
Rudi Halim,applicant,0.16871287603559493,-0.23358747600414304
Rudi Ramadhan,applicant,0.12467347186900202,-0.15560945221164502
Rudi Hernawan,applicant,0.0503798914349155,0.5042647493488223
Rudi Fauzi,applicant,0.09453725601665153,-0.5067626502757608
Rudi Permata,applicant,0.08109507060837551,-0.23321927241515022
Rudi Suryanto,applicant,0.08186286363491968,-0.3784477985714995
Rudi Prabowo,applicant,0.183053473855878,0.3588987211658395
Rudi Prabowo,applicant,0.183053473855878,0.3588987211658395
Rudi Sihombing,applicant,0.14145874758104537,-0.12200292365333998
Rudi Gunawan,applicant,0.15104416632155437,-0.44339961712210285
Rudi Lestari,applicant,0.1646625662627783,-0.12983034491013495
Rudi Lestari,applicant,0.1646625662627783,-0.12983034491013495
Rudi Nugroho,applicant,0.14378401714751599,0.02813300788187623
Rudi Nugroho,applicant,0.14378401714751599,0.02813300788187623
Rudi Siregar,applicant,0.17935230738487085,-0.3098473923888183
Rudi Siregar,applicant,0.17935230738487085,-0.3098473923888183
Rudi Siregar,applicant,0.17935230738487085,-0.3098473923888183
Rudi Yulianto,applicant,0.15110932177380554,-0.07020699499595914
Rudi Yulianto,applicant,0.15110932177380554,-0.07020699499595914
Rudi Kusuma,applicant,0.19998581230854362,0.043953127694298384
Rudi Kusuma,applicant,0.19998581230854362,0.043953127694298384
Rudi Hidayat,applicant,0.13656145416788001,0.12287798795984803
Rudi Hidayat,applicant,0.13656145416788001,0.12287798795984803
Rudi Purnama,applicant,0.2038240847774122,0.12475496076116317
Rudi Purnama,applicant,0.2038240847774122,0.12475496076116317
Rudi aditya,applicant,0.0534948036713776,-0.41730952565165874
Rudi Prasetyo,applicant,0.08915501078753951,0.6286422991670976
Rudi Sutrisno,applicant,0.11692410679562182,0.6095888282966033
Rudi Wulandari,applicant,0.04603242339856628,0.15904022992977662
Rudi Haryanto,applicant,0.16280497204056377,0.2368018464968128
Rudi Haryanto,applicant,0.16280497204056377,0.2368018464968128
Rudi Larasati,applicant,0.04204242870842423,0.054097029737006856
Rudi Prabuwono,applicant,0.03650231923194247,-0.33581419432804244
Rudi Kurniawan,applicant,0.13214715721150794,0.4586627727865999
Rudi Sukmawati,applicant,0.03185302558986258,-0.2947564242188425
Rudi Wicaksono,applicant,0.1884593193985059,-0.3233134958403428
Rudi Wicaksono,applicant,0.1884593193985059,-0.3233134958403428
Rudi Sutanto,applicant,0.06669529680870778,-0.2952313588380073
Sari Santoso,applicant,0.08155465675895912,0.10617932653571938
Sari Wibowo,applicant,0.09771045522446598,-0.061361263609701955
Sari Utami,applicant,0.12916836188535796,0.19805047947971788
Sari Saputra,applicant,0.11959060308805514,-0.07996059415933515
Sari Wijaya,applicant,0.12397497051692197,-0.24429417191353808
Sari Halim,applicant,0.06742736321361531,-0.15502074419151995
Sari Ramadhan,applicant,0.10896933581470569,0.5386586161742447
Sari Hernawan,applicant,-0.009620656062823696,-0.06689824562265186
Sari Fauzi,applicant,0.1066578277821355,0.28028176246913944
Sari Permata,applicant,0.12439612285861135,-0.1925388284912063
Sari Suryanto,applicant,0.06354737983593606,-0.3504605379469922
Sari Prabowo,applicant,0.17284466362061068,0.14963617771693377
Sari Prabowo,applicant,0.17284466362061068,0.14963617771693377
Sari Sihombing,applicant,0.11849759514963454,-0.02663699302565396
Sari Gunawan,applicant,0.06219677630432774,-0.2509967893494613
Sari Lestari,applicant,0.18792573068953788,0.05125369944209396
Sari Lestari,applicant,0.18792573068953788,0.05125369944209396
Sari Nugroho,applicant,0.1845440111834128,-0.23857183061554588
Sari Nugroho,applicant,0.1845440111834128,-0.23857183061554588
Sari Siregar,applicant,0.17913962375484316,-0.14637976180371448
Sari Siregar,applicant,0.17913962375484316,-0.14637976180371448
Sari Siregar,applicant,0.17913962375484316,-0.14637976180371448
Sari Yulianto,applicant,0.1933409077473094,0.16369713446056022
Sari Yulianto,applicant,0.1933409077473094,0.16369713446056022
Sari Kusuma,applicant,0.1668948455257212,-0.37398643895379663
Sari Kusuma,applicant,0.1668948455257212,-0.37398643895379663
Sari Hidayat,applicant,0.18912605556969653,0.023664539934046235
Sari Hidayat,applicant,0.18912605556969653,0.023664539934046235
Sari Purnama,applicant,0.1814331016496561,-0.13433470107055978
Sari Purnama,applicant,0.1814331016496561,-0.13433470107055978
Sari aditya,applicant,0.056334807542361975,0.2538382944917753
Sari Prasetyo,applicant,0.04070238298210638,0.570800890037214
Sari Sutrisno,applicant,0.09819130358950212,0.2831644778773529
Sari Wulandari,applicant,0.11226968701302853,0.603913012017909
Sari Haryanto,applicant,0.19809851258918787,0.08530121459786444
Sari Haryanto,applicant,0.19809851258918787,0.08530121459786444
Sari Larasati,applicant,0.15899212834955223,-0.1936623523849132
Sari Prabuwono,applicant,0.1310557157604656,0.3669066742709912
Sari Kurniawan,applicant,0.12235879126280058,0.5112571477628725
Sari Sukmawati,applicant,0.11797996326133353,0.2034603014069834
Sari Wicaksono,applicant,0.18031048199987365,-0.014883291616566216
Sari Wicaksono,applicant,0.18031048199987365,-0.014883291616566216
Sari Sutanto,applicant,0.060177062804269266,-0.6913503900320153
Tono Santoso,applicant,0.07562186448324626,-0.3392434677825807
Tono Wibowo,applicant,0.05458539095806747,-0.34674708523991127
Tono Utami,applicant,0.10899562912166061,-0.21659645213316664
Tono Saputra,applicant,0.04737036891558122,0.010273424678497392
Tono Wijaya,applicant,0.10648146508290335,0.3890827514092909
Tono Halim,applicant,0.05847511180426035,0.6375394230521385
Tono Ramadhan,applicant,0.13265617234291727,0.5351389943631617
Tono Hernawan,applicant,0.028510019057040092,-0.8754428349931724
Tono Fauzi,applicant,0.07308435515573564,-0.07776310225043569
Tono Permata,applicant,0.07770378412549983,0.3791965102274594
Tono Suryanto,applicant,0.0603444902738981,0.30551673440002153
Tono Prabowo,applicant,0.1970092588760589,0.14897512631565285
Tono Prabowo,applicant,0.1970092588760589,0.14897512631565285
Tono Sihombing,applicant,0.05086563521182941,0.9408564337218455
Tono Gunawan,applicant,0.0918991639098794,-0.38716255193172855
Tono Lestari,applicant,0.1747984256948134,-0.0037792274051631305
Tono Lestari,applicant,0.1747984256948134,-0.0037792274051631305
Tono Nugroho,applicant,0.1822317824693538,0.12327217289896665
Tono Nugroho,applicant,0.1822317824693538,0.12327217289896665
Tono Siregar,applicant,0.16261856872349323,0.27288628335551046
Tono Siregar,applicant,0.16261856872349323,0.27288628335551046
Tono Siregar,applicant,0.16261856872349323,0.27288628335551046
Tono Yulianto,applicant,0.18786657077273217,0.4549596964454726
Tono Yulianto,applicant,0.18786657077273217,0.4549596964454726
Tono Kusuma,applicant,0.16761855384914837,0.3142583081886557
Tono Kusuma,applicant,0.16761855384914837,0.3142583081886557
Tono Hidayat,applicant,0.1959571284350693,0.05246796774224338
Tono Hidayat,applicant,0.1959571284350693,0.05246796774224338
Tono Purnama,applicant,0.16903326644412786,0.034421465233468444
Tono Purnama,applicant,0.16903326644412786,0.034421465233468444
Tono aditya,applicant,0.16657507885785106,0.040771871563017086
Tono Prasetyo,applicant,0.014482939169967679,-0.6372473758344006
Tono Sutrisno,applicant,0.12926604425663102,0.19435244398147794
Tono Wulandari,applicant,0.13082699005517873,-0.2936161397163874
Tono Haryanto,applicant,0.15934640751189555,-0.5511411076242405
Tono Haryanto,applicant,0.15934640751189555,-0.5511411076242405
Tono Larasati,applicant,0.1243079754957046,-0.22876024731047934
Tono Prabuwono,applicant,0.09789160483159509,0.3040848196843008
Tono Kurniawan,applicant,0.11047581081716074,0.23491454027268466
Tono Sukmawati,applicant,0.12392424523098422,-0.3784650820597837
Tono Wicaksono,applicant,0.22609855956814529,0.36525355747559785
Tono Wicaksono,applicant,0.22609855956814529,0.36525355747559785
Tono Sutanto,applicant,0.10582939116749102,0.527899931619571
Umi Santoso,applicant,0.07280623079844162,0.5605458335926156
Umi Wibowo,applicant,0.1568090438603147,0.09005754062919473
Umi Utami,applicant,0.12053726317626423,0.551303756467242
Umi Saputra,applicant,0.0510347028598388,-0.3923886857489589
Umi Wijaya,applicant,0.20232102561399934,0.17733833291157125
Umi Halim,applicant,0.040684765253812816,-0.32435632298463074
Umi Ramadhan,applicant,0.06312377535389868,-0.030964309239148943
Umi Hernawan,applicant,0.07337514542676427,0.17110016904008507
Umi Fauzi,applicant,0.04961382648458579,-0.5196229574014521
Umi Permata,applicant,0.11872794617949489,0.38503269102960286
Umi Suryanto,applicant,0.13147458489917407,-0.2898890514715793
Umi Prabowo,applicant,0.13043361173903956,0.14311820192183444
Umi Prabowo,applicant,0.13043361173903956,0.14311820192183444
Umi Sihombing,applicant,0.16344879151113567,-0.23429627628304267
Umi Gunawan,applicant,0.04256190439055196,0.30471012306174045
Umi Lestari,applicant,0.13989050755401566,0.29416851487098233
Umi Lestari,applicant,0.13989050755401566,0.29416851487098233
Umi Nugroho,applicant,0.12028194692340288,0.12541384211552387
Umi Nugroho,applicant,0.12028194692340288,0.12541384211552387
Umi Siregar,applicant,0.2024406066631783,-0.018514848026384322
Umi Siregar,applicant,0.2024406066631783,-0.018514848026384322
Umi Siregar,applicant,0.2024406066631783,-0.018514848026384322
Umi Yulianto,applicant,0.12406951045537962,0.19573143323269598
Umi Yulianto,applicant,0.12406951045537962,0.19573143323269598
Umi Kusuma,applicant,0.1907490737423575,-0.5465921619303284
Umi Kusuma,applicant,0.1907490737423575,-0.5465921619303284
Umi Hidayat,applicant,0.18908398472147747,0.18854265594435843
